"Adipose...Subcutaneous" "Adipose...Visceral..Omentum." "Adrenal.Gland" "Artery...Aorta" "Artery...Coronary" "Artery...Tibial" "Brain...Anterior.cingulate.cortex..BA24." "Brain...Caudate..basal.ganglia." "Brain...Cerebellar.Hemisphere" "Brain...Cerebellum" "Brain...Cortex" "Brain...Frontal.Cortex..BA9." "Brain...Hippocampus" "Brain...Hypothalamus" "Brain...Nucleus.accumbens..basal.ganglia." "Brain...Putamen..basal.ganglia." "Breast...Mammary.Tissue" "Cells...EBV.transformed.lymphocytes" "Cells...Transformed.fibroblasts" "Colon...Sigmoid" "Colon...Transverse" "Esophagus...Gastroesophageal.Junction" "Esophagus...Mucosa" "Esophagus...Muscularis" "Heart...Atrial.Appendage" "Heart...Left.Ventricle" "Liver" "Lung" "Muscle...Skeletal" "Nerve...Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin...Not.Sun.Exposed..Suprapubic." "Skin...Sun.Exposed..Lower.leg." "Small.Intestine...Terminal.Ileum" "Spleen" "Stomach" "Testis" "Thyroid" "Uterus" "Vagina" "Whole.Blood"
"ENSG00000260179" 19.9 17.4493392070485 11.151724137931 18.8973214285714 17.4436090225564 24.7078313253012 15.3690476190476 16.0598290598291 40.5333333333333 32.512 16.5087719298246 15.3425925925926 15.3085106382979 13.8854166666667 15.9911504424779 15.680412371134 24.8224299065421 19.7542372881356 13.3556338028169 25.8724832214765 22 21.1437908496732 19.9020979020979 22.4372469635628 8.30927835051546 8.88073394495413 30.6386554621849 33.328125 11.5976744186047 24.5559210526316 27.4742268041237 9.07017543859649 21.3883495145631 23.7169811320755 42.528 41.9075630252101 31.625 27.9711538461538 16.4818652849741 30.0988372093023 24.1640866873065 26.9397590361446 22.4479166666667 14.9211195928753
"ENSG00000261135" 17.0542857142857 10.5462555066079 67.351724137931 37.2901785714286 34.9774436090226 24.6114457831325 88.9880952380952 77.8290598290598 158.342857142857 122.112 84.5877192982456 83.8611111111111 89.7872340425532 119.927083333333 103.398230088496 78.0927835051546 41.2616822429907 62.1779661016949 14.3169014084507 41.4765100671141 60.8112244897959 24.2875816993464 20.972027972028 22.0647773279352 8.93298969072165 7.11467889908257 50.4621848739496 33.521875 5.63488372093023 71.6348684210526 25.5051546391753 114.625730994152 127.456310679612 60.5849056603774 53.604 52.3053221288515 55.4204545454545 44.7980769230769 40.8860103626943 417.029069767442 71.1517027863777 26.9036144578313 25.03125 5.30025445292621
"ENSG00000264293" 32.6742857142857 31.5550660792952 32.8344827586207 27.1875 31.2481203007519 20.4789156626506 12.8452380952381 15.1196581196581 43.8095238095238 39.92 15.4824561403509 13.3796296296296 12.563829787234 13.4479166666667 15.3982300884956 11.7835051546392 41.8598130841121 52.2966101694915 35.6795774647887 30.2147651006711 39.3010204081633 31.4444444444444 32.9230769230769 29.8825910931174 19.9072164948454 17.7247706422018 23.0420168067227 46.109375 10.9674418604651 42.5 58.2783505154639 36.0116959064327 38.252427184466 48.1037735849057 38.304 38.703081232493 59.0909090909091 56.3269230769231 33.0466321243523 25.6104651162791 50.046439628483 44.0963855421687 37.2083333333333 18.1348600508906
"ENSG00000264501" 46.2942857142857 50.0528634361233 26.6689655172414 82.0357142857143 65.4736842105263 66.2560240963855 42.3333333333333 54.8974358974359 29.7809523809524 24.344 34.0526315789474 33.9259259259259 35.2659574468085 34.3541666666667 53.9203539823009 40.7835051546392 41.8691588785047 9.25423728813559 95.5246478873239 83.7986577181208 46.4285714285714 80.5555555555556 69.8426573426573 94.1336032388664 127.871134020619 178.495412844037 19.4705882352941 54.896875 827.574418604651 68.5592105263158 91.1855670103093 7.45614035087719 16.6796116504854 44.4056603773585 50.46 46.2997198879552 25.5681818181818 24.4134615384615 30.9274611398964 27.4709302325581 26.3839009287926 118.072289156627 69.7083333333333 37.1857506361323
"ENSG00000266075" 4.46571428571429 3.95594713656388 5.64137931034483 3.77232142857143 3.7218045112782 2.72590361445783 2.08333333333333 2.2991452991453 8.8952380952381 7.64 2.42982456140351 2.13888888888889 2.17021276595745 2.52083333333333 2.28318584070796 1.85567010309278 4.85046728971963 3.32203389830508 3.45422535211268 6.46979865771812 6.3469387755102 5.48366013071895 4.53146853146853 5.5587044534413 3.47422680412371 2.35321100917431 5.82352941176471 4.821875 0.625581395348837 4.21052631578947 11.6907216494845 6.23976608187134 13.4466019417476 9.5 3.704 3.44257703081233 7.27272727272727 11.0096153846154 5.5699481865285 22.4709302325581 7.64705882352941 9.01204819277108 5.85416666666667 2.38167938931298
"ENSG00000268575" 2475.68285714286 2209.08810572687 2098.05517241379 2102.74107142857 2091.45112781955 1946.17771084337 1257.03571428571 1274.77777777778 3379.30476190476 3145.2 1629.25438596491 1408.73148148148 1344.23404255319 1605.71875 1263.79646017699 1323.80412371134 2588.84579439252 2320.26271186441 1595.19366197183 2950.53020134228 3137.88265306122 2609.75816993464 1915.56643356643 2736.63157894737 1308.88144329897 1235.88990825688 1566.56302521008 3106.125 1990.94186046512 2415.35855263158 2411.43298969072 1448.81871345029 2982.26213592233 2945.21698113208 2556.528 2552.56302521008 4306.54545454545 4484.00961538462 2207.23316062176 4223.58139534884 2804.02786377709 2918.28915662651 2267.47916666667 1897.94402035623
"ENSG00000269227" 26.7057142857143 17.3832599118943 17.4965517241379 19.1919642857143 17.8270676691729 14.9939759036145 6.28571428571429 7.18803418803419 35.4095238095238 36.704 9.03508771929824 6.62037037037037 6.68085106382979 7.9375 7.08849557522124 4.76288659793814 34.481308411215 40.1610169491525 12.2570422535211 21.0805369127517 22.7448979591837 20.281045751634 15.7412587412587 18.1619433198381 11.3814432989691 9.07798165137615 8.16806722689076 27.109375 7.40697674418605 29.375 38.2061855670103 14.7543859649123 27.8155339805825 27.9245283018868 24.352 23.8767507002801 35.8977272727273 25.1826923076923 17.2435233160622 11.7790697674419 33.2476780185759 35.7349397590361 28.7604166666667 11.9083969465649
"ENSG00000269554" 256.982857142857 181.920704845815 305.951724137931 241.977678571429 244.812030075188 212.936746987952 109.119047619048 83.3247863247863 249.466666666667 243.04 114.921052631579 99.0092592592593 84 143.375 94.3893805309735 75.2474226804124 275.714953271028 229.025423728814 271.267605633803 202.986577181208 182.239795918367 211.137254901961 164.164335664336 206.651821862348 116.072164948454 108.97247706422 175.865546218487 258.040625 136.281395348837 216.680921052632 284.175257731959 212.93567251462 556.757281553398 371.349056603774 239.14 256.893557422969 257.284090909091 328.528846153846 212.492227979275 185.488372093023 320.095975232198 311.867469879518 220.583333333333 159.269720101781
"ENSG00000269753" 3.29714285714286 3.59911894273128 1.22068965517241 3.84821428571429 3.25563909774436 3.4578313253012 15 17.3846153846154 242.52380952381 203.032 12.9561403508772 15.9537037037037 8.4468085106383 10.4270833333333 15.9380530973451 10.1030927835052 7.79439252336449 1.40677966101695 0.559859154929577 4.06040268456376 3.63265306122449 4.36601307189542 1.84265734265734 4.49392712550607 2.27835051546392 1.44495412844037 3.81512605042017 5.690625 3.07906976744186 9.14144736842105 17.2268041237113 3.97076023391813 21.5533980582524 8.91509433962264 2.768 3.26050420168067 3.98863636363636 2.25961538461538 3.29015544041451 23.0523255813953 31.5294117647059 15.9277108433735 5.60416666666667 0.447837150127226
"ENSG00000269925" 30.6628571428571 31.7136563876652 18.4896551724138 28.2008928571429 32.2932330827068 19.1174698795181 29.0119047619048 33.1880341880342 73.0952380952381 75.272 39.3508771929825 34.287037037037 25.8297872340426 32.1979166666667 37.9380530973451 28.0927835051546 30.588785046729 28.3983050847458 23.1302816901408 31.738255033557 33.5714285714286 31.8169934640523 32.3636363636364 30.668016194332 20.2319587628866 15.8853211009174 17.5210084033613 55.76875 7.36511627906977 45.5657894736842 47.2680412371134 18.1345029239766 43.7961165048544 38.8301886792453 47.676 37.5574229691877 31.7840909090909 34.4519230769231 26.4093264248705 28.1802325581395 43.1393188854489 47.8433734939759 39.3125 25.0025445292621
"ENSG00000271746" 18.4342857142857 11.3171806167401 15.5793103448276 16.9017857142857 14.0751879699248 17.1987951807229 7.75 8.06837606837607 7.44761904761905 6.736 7.90350877192982 7.57407407407407 8.46808510638298 13.1354166666667 10.6371681415929 7.54639175257732 19.0467289719626 7.57627118644068 10.0176056338028 15.9865771812081 14.3214285714286 17.797385620915 11.041958041958 20.6396761133603 8.28350515463918 6.75688073394495 8.28571428571429 11.578125 6.34418604651163 22.4375 21.6494845360825 9.07017543859649 38.4757281553398 18.622641509434 19.624 18.327731092437 13.2840909090909 19.6057692307692 12.0259067357513 1651.72093023256 11.7894736842105 23.7469879518072 17.6145833333333 3.18320610687023
"ENSG00000271847" 4.67714285714286 5.70925110132159 25.151724137931 3.07142857142857 4.2781954887218 2.21084337349398 12.202380952381 7.51282051282051 17.5904761904762 15.728 10.9561403508772 10.5648148148148 10.2765957446809 27.8645833333333 8.38053097345133 5.48453608247423 7.86448598130841 14.3135593220339 18.0070422535211 5.5503355704698 14.1887755102041 4.13725490196078 22.4615384615385 4.83805668016194 4.96907216494845 4.6605504587156 7.89915966386555 13.215625 1.79767441860465 3.99013157894737 6.72164948453608 8.11111111111111 67.1359223300971 24.3301886792453 10.948 10.3697478991597 9.92045454545454 9.05769230769231 6.31088082901554 54.9302325581395 41.7801857585139 7 11.3125 2.05852417302799
"ENSG00000271895" 576.882857142857 388.185022026432 306.227586206897 389.575892857143 506.06015037594 519.798192771084 706.583333333333 764.735042735043 3402.0380952381 2358.632 806.982456140351 788.972222222222 604.968085106383 692.927083333333 766.849557522124 737.39175257732 700.303738317757 360.576271186441 261.830985915493 796.295302013423 622.887755102041 638.869281045752 307.283216783217 573.506072874494 200.376288659794 213.133027522936 458.151260504202 511.903125 348.513953488372 1027.88157894737 722.814432989691 344.146198830409 1202.19417475728 912.990566037736 778.508 790.403361344538 825.443181818182 945.384615384615 468.507772020725 921.744186046512 745.678018575851 807.578313253012 488.375 184.783715012723
"ENSG00000271921" 2.77142857142857 2.80176211453744 9.6 2.29910714285714 2.03759398496241 0.882530120481928 4.02380952380952 2.15384615384615 7.95238095238095 7.928 4.16666666666667 3 2.79787234042553 6.25 2.2212389380531 1.54639175257732 3.35981308411215 6.54237288135593 8.71478873239437 3.30201342281879 6.47959183673469 3.03267973856209 12.4160839160839 4.54251012145749 2.23711340206186 2.43577981651376 3.82352941176471 4.3 0.667441860465116 1.75 3.07216494845361 2.47368421052632 24.0582524271845 10.4150943396226 5.716 5.79831932773109 4.76136363636364 6.05769230769231 3.60103626943005 10.5755813953488 5.60061919504644 3.32530120481928 5.19791666666667 1.02544529262087
"ENSG00000272004" 147.605714285714 151.066079295154 200.448275862069 160.549107142857 180.84962406015 130.463855421687 212.940476190476 152.299145299145 358.028571428571 339.608 252.122807017544 215.842592592593 168.755319148936 140.770833333333 156.796460176991 130.020618556701 203.275700934579 197.618644067797 140.295774647887 214.120805369128 181.923469387755 179.156862745098 132.531468531469 171.518218623482 86.1701030927835 73.2385321100917 118.050420168067 170.3375 86.846511627907 172.006578947368 266.659793814433 120.567251461988 374.427184466019 232.443396226415 148.048 135.997198879552 244.659090909091 297.807692307692 150.777202072539 94.7732558139535 242.739938080495 287.096385542169 181.041666666667 130.748091603053
"ENSG00000272106" 382.885714285714 283.061674008811 481.406896551724 443.339285714286 493.067669172932 465.090361445783 1526.86904761905 1936.00854700855 1685.54285714286 1380.84 1541.9298245614 1564.19444444444 1274.1170212766 1448.5625 2496.38053097345 1733.11340206186 438.644859813084 314.576271186441 255.464788732394 496.48322147651 489.739795918367 483.261437908497 526.769230769231 487.591093117409 388.556701030928 427.788990825688 237.302521008403 499.440625 819.213953488372 686.174342105263 892.742268041237 254.485380116959 2737.57281553398 720.150943396226 624.26 692.18487394958 548.715909090909 517.028846153846 334.062176165803 581.040697674419 1438.4427244582 782.012048192771 514.385416666667 140.549618320611
"ENSG00000272153" 196.922857142857 162.955947136564 226.31724137931 184.46875 201.556390977444 202.021084337349 155.988095238095 128.683760683761 369.590476190476 315.16 182.912280701754 183.342592592593 112.106382978723 157.822916666667 141.796460176991 112.350515463918 207.5 237.932203389831 219.584507042254 239.187919463087 212.918367346939 233.176470588235 193.479020979021 245.951417004049 166.711340206186 182.701834862385 159.613445378151 175.565625 383.279069767442 208.069078947368 269.845360824742 197.567251461988 272.436893203883 239.490566037736 226.444 238.229691876751 217.886363636364 234.278846153846 189.979274611399 378.040697674419 225.362229102167 256.469879518072 196.635416666667 59.1399491094148
"ENSG00000272420" 13.82 13.9339207048458 14.8758620689655 9.97767857142857 13.5864661654135 8.90361445783133 122.928571428571 113.358974358974 799.152380952381 559.696 101.938596491228 131.435185185185 80.3510638297872 73.2083333333333 116.115044247788 100.453608247423 18.9065420560748 14.0847457627119 9.4330985915493 35.4496644295302 27.2551020408163 25.0261437908497 20.2867132867133 24.919028340081 10.5979381443299 13.7477064220183 18.655462184874 19.078125 5.64651162790698 20.7993421052632 25.2680412371134 12.6959064327485 78.4757281553398 36.6792452830189 35.364 30.6862745098039 28.1931818181818 28.0192307692308 17.9170984455959 14.2209302325581 37.7306501547988 30.421686746988 20.3854166666667 4.31806615776081
"ENSG00000272426" 2.28857142857143 3.43612334801762 8.95172413793103 4.26785714285714 4.12781954887218 2.39457831325301 4.59523809523809 4.67521367521368 13.5619047619048 10.52 4.82456140350877 4.51851851851852 4.91489361702128 7.11458333333333 5.23008849557522 3.89690721649485 3.22429906542056 4 1.86267605633803 4.06711409395973 3.75510204081633 3.60130718954248 4.22027972027972 3.10526315789474 2.41752577319588 2.59633027522936 3.25210084033613 3.590625 1.00232558139535 3.29605263157895 11.360824742268 1.66081871345029 9.23300970873786 5.30188679245283 7.02 3.88235294117647 4.27272727272727 5.29807692307692 3.92746113989637 21.6686046511628 7.06811145510836 6.2289156626506 6.0625 3.28498727735369
"ENSG00000272449" 47.3857142857143 44.2599118942731 33.2206896551724 42.3482142857143 65.8345864661654 54.6325301204819 291.77380952381 222.589743589744 82.0476190476191 83.528 180.114035087719 172.898148148148 91.031914893617 315.96875 369.575221238938 196.865979381443 55.5420560747664 187.084745762712 9.21830985915493 30.8791946308725 127.515306122449 31.0196078431373 38.3321678321678 31.7206477732794 33.680412371134 22.9082568807339 71.9579831932773 120.353125 8.13023255813953 33.6809210526316 18.9587628865979 41.8421052631579 222.31067961165 73.7735849056604 158.452 214.324929971989 162.147727272727 342.701923076923 43.9067357512953 38.703488372093 64.8049535603715 47.8313253012048 43.46875 215.437659033079
"ENSG00000272455" 41.1142857142857 35.352422907489 51 43.9464285714286 67.0827067669173 38.066265060241 64.1071428571429 70.5042735042735 188.133333333333 174.952 78.3245614035088 69.8703703703704 64.5957446808511 74.9583333333333 76.8407079646018 62.3711340206186 48.0841121495327 180.525423728814 69.9823943661972 94.3020134228188 100.147959183673 80.7124183006536 90.9265734265734 85.6761133603239 31.2268041237113 40.7798165137615 57.9243697478992 55.296875 47.0116279069767 86.7006578947368 132.412371134021 41.0584795321637 110.427184466019 157.075471698113 41.492 58.5490196078431 137.636363636364 164.913461538462 72.160621761658 158.46511627907 129.489164086687 126.096385542169 67.96875 24.8880407124682
"ENSG00000272482" 62.2942857142857 73.5066079295154 7.64827586206897 53.3616071428571 24.3082706766917 32.6114457831325 4.11904761904762 7.02564102564103 0.695238095238095 0.776 3.97368421052632 4.09259259259259 3.84042553191489 4.54166666666667 5.58407079646018 5.27835051546392 61.196261682243 0.728813559322034 11.8767605633803 30.5704697986577 14.1887755102041 40.6535947712418 19.0104895104895 49.2793522267206 14.9278350515464 9 12.1512605042017 11.44375 8.00930232558139 93.1282894736842 13.8762886597938 6.38011695906433 23.5242718446602 54.0943396226415 8.336 11.3025210084034 9.26136363636364 3.35576923076923 14.0518134715026 4.22093023255814 29.312693498452 21.5542168674699 48.21875 1.80407124681934
"ENSG00000272510" 8.34857142857143 7.62555066079295 11.9241379310345 5.67410714285714 6.99248120300752 5.12349397590361 11.4642857142857 8.99145299145299 8.28571428571429 7.392 10.0438596491228 12.7685185185185 8.08510638297872 8.375 8.90265486725664 5.41237113402062 9.1214953271028 15.9576271186441 15.6901408450704 7.61744966442953 24.5663265306122 6.69281045751634 9.84965034965035 6.98380566801619 5.4639175257732 5.53669724770642 91.8403361344538 8.225 25.106976744186 9.24671052631579 12.2371134020619 8.29239766081871 10.126213592233 10.8490566037736 6.932 6.82072829131653 33.5909090909091 12.6153846153846 7.16062176165803 18.2383720930233 15.1207430340557 10.8915662650602 9.59375 3.66921119592875
